Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,PER_Percentile,VORP_Percentile,BPM_Percentile,WS_Percentile,Performance_Score,Position_Adjusted_Score,Age_Adjustment,Age_Adjusted_Performance,Games_Played_Pct,Heavy_Minutes,Starter_Flag,Durability_Score,Predicted_Salary_Millions,Salary_Premium,Value_Rating,Contract_Type,Value_Classification,Contract_Risk,Salary_Millions_sum,Salary_Millions_mean,Salary_Pct_of_Team,Team_Salary_Rank,Team_Role,League_Salary_Percentile,Position_Market_Salary,Position_Salary_Premium,PER_YoY_Change,PER_Trend,VORP_YoY_Change,VORP_Trend,Performance_Score_YoY_Change,Performance_Score_Trend,Years_Experience,Career_Games,Career_Minutes,PER_Consistency,PPG_Consistency,Performance_Score_Consistency,PER_Career_High,PER_Pct_of_Career_High,VORP_Career_High,VORP_Pct_of_Career_High,Performance_Score_Career_High,Performance_Score_Pct_of_Career_High,Potential_Contract_Year,Age_Arc_Multiplier,Projected_Performance
28.0,Dejounte Murray,26.0,ATL,SG,74.0,74.0,2693.0,612.0,1319.0,0.464,133.0,387.0,0.344,479.0,932.0,0.514,0.514,158.0,190.0,0.832,53.0,336.0,389.0,448.0,112.0,19.0,160.0,106.0,1515.0,1.0,,2023,Dejounte Murray,ATL,36.391891891891895,20.47297297297297,5.256756756756757,6.054054054054054,True,17.0,0.54,0.293,0.144,2.1,13.8,7.9,24.0,2.0,0.6,10.2,24.4,2.4,2.3,4.7,0.084,1.1,0.0,1.0,2.1,True,,,,False,,,,Developing,78.05555555555556,90.46296296296296,80.46296296296296,83.7037037037037,82.88888888888889,37.63378378378379,0.95,78.74444444444444,0.891566265060241,1,1,0.8988586779550636,30.50243959000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-5.300000000000001,-5.300000000000001,-2.3000000000000003,-2.3000000000000003,-13.748899889989005,-13.748899889989005,4,275.0,8885.0,0.17279740516116343,0.15585452428155383,0.10635387811116633,22.3,76.23318385650224,4.4,47.72727272727273,96.63778877887789,85.77274991106367,1,1.05,87.03333333333333
18.0,Dejounte Murray,27.0,ATL,SG,78.0,78.0,2783.0,672.0,1463.0,0.459,201.0,554.0,0.363,471.0,909.0,0.518,0.528,208.0,262.0,0.794,62.0,354.0,416.0,502.0,111.0,24.0,201.0,138.0,1753.0,1.0,,2024,Dejounte Murray,ATL,35.67948717948718,22.47435897435897,5.333333333333333,6.435897435897436,True,17.7,0.555,0.379,0.179,2.3,14.4,8.1,27.9,1.9,0.8,11.3,26.6,3.3,1.6,4.9,0.084,2.3,-0.6,1.7,2.6,True,,,,False,,,,Developing,82.19895287958116,92.84467713787086,83.15881326352532,86.12565445026178,85.88568935427574,40.524358974358975,1.0,85.88568935427574,0.9285714285714286,1,1,0.9139377289377291,38.075444799999985,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,0.6999999999999993,0.6999999999999993,0.5,0.5,2.9968004653868547,2.9968004653868547,5,353.0,11668.0,0.1515387373567155,0.04766272404316459,0.08171971371580179,22.3,79.37219730941703,4.4,59.09090909090908,96.63778877887789,88.87381472561981,1,1.05,90.17997382198953
213.0,Dejounte Murray,28.0,NOP,PG,31.0,31.0,1012.0,194.0,494.0,0.393,52.0,174.0,0.299,142.0,320.0,0.444,0.445,102.0,124.0,0.823,17.0,183.0,200.0,228.0,63.0,12.0,106.0,61.0,542.0,1.0,,2025,Dejounte Murray,NOR,32.645161290322584,17.483870967741936,6.451612903225806,7.354838709677419,True,15.4,0.494,0.352,0.251,1.8,20.1,10.7,34.6,3.0,1.1,16.2,27.3,-0.7,0.9,0.2,0.009,-1.3,-0.3,-1.6,0.1,True,31557103.0,Superstar,31.557103,True,17.175214087300724,0.0063377173753877,0.0031688586876938,Prime,66.84210526315789,49.73684210526316,44.21052631578947,23.24561403508772,48.18859649122807,35.86774193548388,1.0,48.18859649122807,0.3780487804878049,1,1,0.5532808811959087,32.47139314000005,-2.8156788224579707,1.5270285263900196,Near_Max,Average_Value,Medium_Risk,162.59,18.07,19.40900608893536,3.0,Star_Player,78.99543378995433,10.2,209.38336274509805,-2.299999999999999,-2.299999999999999,-2.5,-2.5,-37.69709286304767,-37.69709286304767,6,384.0,12680.0,0.07059776121288378,0.12467806800650781,0.2897215738194289,22.3,69.05829596412556,4.4,2.272727272727273,96.63778877887789,49.86516879177667,0,1.0,48.18859649122807
191.0,Delon Wright,27.0,DAL,PG,73.0,5.0,1570.0,190.0,411.0,0.462,47.0,127.0,0.37,143.0,284.0,0.504,0.519,77.0,100.0,0.77,70.0,210.0,280.0,244.0,85.0,22.0,73.0,93.0,504.0,0.0,,2020,Delon Wright,DAL,21.506849315068493,6.904109589041096,3.835616438356164,3.3424657534246576,True,15.4,0.554,0.309,0.243,4.7,13.8,9.4,21.0,2.6,1.2,13.8,14.4,2.6,1.8,4.4,0.134,0.0,1.9,1.9,1.5,True,,,,False,,,,Developing,68.77358490566039,86.69811320754717,85.84905660377359,86.0377358490566,80.97641509433963,16.26712328767123,1.0,80.97641509433963,0.9864864864864865,0,0,0.8069603850425768,10.298105329999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,73.0,1570.0,,,,15.4,100.0,1.5,100.0,80.97641509433963,100.0,0,1.05,85.02523584905661
149.0,Delon Wright,28.0,2TM,PG,63.0,39.0,1748.0,240.0,518.0,0.463,64.0,172.0,0.372,176.0,346.0,0.509,0.525,101.0,126.0,0.802,65.0,204.0,269.0,278.0,101.0,30.0,83.0,75.0,645.0,0.0,,2021,Delon Wright,2TM,27.746031746031747,10.238095238095235,4.26984126984127,4.412698412698413,True,16.3,0.562,0.332,0.243,4.1,13.1,8.6,23.0,2.8,1.5,12.6,16.3,2.5,1.8,4.3,0.117,0.6,1.5,2.2,1.8,True,,,,False,,,,Prime,74.58410351201479,89.64879852125694,87.89279112754159,85.95194085027727,83.95101663585953,22.168253968253964,1.0,83.95101663585953,0.875,0,0,0.8024603174603175,11.399284849999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,0.9000000000000004,0.9000000000000004,0.30000000000000004,0.30000000000000004,2.9746015415199025,2.9746015415199025,2,136.0,3318.0,0.0401511736951352,0.2750502499063467,0.025506501850796035,16.3,100.0,1.8,100.0,83.95101663585953,100.0,0,1.0,83.95101663585953
287.0,Delon Wright,29.0,ATL,SG,77.0,8.0,1452.0,122.0,269.0,0.454,44.0,116.0,0.379,78.0,153.0,0.51,0.535,54.0,63.0,0.857,50.0,170.0,220.0,188.0,93.0,19.0,45.0,56.0,342.0,0.0,,2022,Delon Wright,ATL,18.857142857142858,4.441558441558442,2.857142857142857,2.441558441558441,True,13.8,0.576,0.431,0.234,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6,True,,,,False,,,,Prime,59.900990099009896,88.03630363036304,88.44884488448845,78.13531353135313,77.71864686468646,11.610389610389612,1.0,77.71864686468646,0.9390243902439024,0,0,0.75198606271777,8.85812459,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-2.5,-2.5,-0.19999999999999996,-0.19999999999999996,-6.232369771173069,-6.232369771173069,3,213.0,4770.0,0.08348756005812123,0.4043546930847914,0.038540785681297346,16.3,84.66257668711657,1.8,88.8888888888889,83.95101663585953,92.57618308756618,0,1.0,77.71864686468646
273.0,Delon Wright,30.0,WAS,PG,50.0,14.0,1221.0,138.0,291.0,0.474,41.0,119.0,0.345,97.0,172.0,0.564,0.545,52.0,60.0,0.867,58.0,122.0,180.0,194.0,92.0,17.0,44.0,59.0,369.0,0.0,,2023,Delon Wright,WAS,24.42,7.38,3.6,3.88,True,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7,True,,,,False,,,,Prime,74.81481481481481,87.03703703703704,93.33333333333333,76.29629629629629,82.7962962962963,18.282,0.95,78.65648148148149,0.6024096385542169,0,0,0.6056457831325301,12.037017129999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.5,2.5,0.09999999999999987,0.09999999999999987,5.077649431609842,5.077649431609842,4,263.0,5991.0,0.09332170299401277,0.3941622900575745,0.040687600533847845,16.3,100.0,1.8,94.44444444444444,83.95101663585953,98.62453084449011,1,0.95,78.65648148148149
339.0,Delon Wright,31.0,2TM,PG,47.0,1.0,742.0,74.0,188.0,0.394,25.0,68.0,0.368,49.0,120.0,0.408,0.46,37.0,45.0,0.822,19.0,67.0,86.0,119.0,54.0,11.0,14.0,32.0,210.0,0.0,,2024,Delon Wright,2TM,15.787234042553193,4.468085106382978,1.8297872340425527,2.5319148936170213,True,13.6,0.505,0.362,0.239,2.7,10.0,6.3,20.8,3.5,1.3,6.3,12.8,0.8,0.9,1.7,0.109,-2.0,2.5,0.4,0.5,True,,,,False,,,,Veteran,57.24258289703316,69.63350785340315,71.37870855148341,55.67190226876091,63.560209424083766,11.157446808510638,0.95,60.38219895287958,0.5595238095238095,0,0,0.49358662613981763,6.53921438,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-2.700000000000001,-2.700000000000001,-1.2,-1.2,-19.23608687221254,-19.23608687221254,5,310.0,6733.0,0.10327948829653784,0.31103894544413563,0.1334669514427356,16.3,83.43558282208589,1.8,27.77777777777778,83.95101663585953,75.71106577515123,0,0.95,60.38219895287958
408.0,Delon Wright,32.0,2TM,PG,40.0,7.0,635.0,45.0,131.0,0.344,20.0,73.0,0.274,25.0,58.0,0.431,0.42,15.0,25.0,0.6,27.0,39.0,66.0,77.0,35.0,12.0,22.0,25.0,125.0,0.0,,2025,Delon Wright,2TM,15.875,3.125,1.65,1.925,True,9.2,0.44,0.557,0.191,4.9,6.5,5.7,15.0,2.7,1.8,13.4,11.3,0.0,0.7,0.7,0.053,-2.8,1.4,-1.4,0.1,True,,,,False,,,,Veteran,17.192982456140353,49.73684210526316,47.280701754385966,36.49122807017544,36.71052631578947,8.455,0.95,34.875,0.4878048780487805,0,0,0.4514329268292683,6.797220630000003,,,Unknown,No_Salary_Data,No_Data,352.57,22.04,0.0,999.0,Bench_Player,0.0,10.2,0.0,-4.4,-4.4,-0.4,-0.4,-26.849683108294293,-26.849683108294293,6,350.0,7368.0,0.2749687722169455,0.435815718031852,0.3793276875193767,16.3,56.44171779141104,1.8,5.555555555555556,83.95101663585953,43.72850715438344,0,0.9,33.03947368421053
272.0,Deni Avdija,20.0,WAS,SF,54.0,32.0,1257.0,130.0,312.0,0.417,53.0,168.0,0.315,77.0,144.0,0.535,0.502,29.0,45.0,0.644,22.0,240.0,262.0,63.0,32.0,15.0,33.0,140.0,342.0,0.0,,2021,Deni Avdija,WAS,23.27777777777778,6.333333333333333,4.851851851851852,1.1666666666666667,True,7.6,0.515,0.538,0.144,1.9,20.2,11.0,6.3,1.2,1.0,9.0,12.0,0.0,1.2,1.2,0.046,-3.6,0.4,-3.1,-0.4,True,,,,False,,,,Rookie/Young,12.846580406654343,7.6709796672828094,29.02033271719039,48.52125693160813,22.73105360443623,13.8,0.85,19.321395563770796,0.75,0,0,0.6827777777777777,4.8474980100000025,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,54.0,1257.0,,,,7.6,100.0,-0.4,100.0,22.73105360443623,100.0,0,1.1,25.004158964879856
152.0,Deni Avdija,21.0,WAS,SF,82.0,8.0,1984.0,250.0,579.0,0.432,82.0,259.0,0.317,168.0,320.0,0.525,0.503,103.0,136.0,0.757,52.0,373.0,425.0,167.0,59.0,44.0,87.0,190.0,685.0,0.0,,2022,Deni Avdija,WAS,24.195121951219512,8.353658536585366,5.182926829268292,2.0365853658536586,True,11.6,0.536,0.447,0.235,3.0,20.5,11.9,11.8,1.5,1.9,12.0,16.3,0.6,1.8,2.4,0.058,-2.1,0.4,-1.7,0.1,True,,,,False,,,,Rookie/Young,40.099009900990104,54.042904290429036,46.864686468646866,67.49174917491749,50.754950495049506,17.557317073170733,0.85,43.14170792079208,1.0,0,0,0.8419512195121951,6.637193710000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,4.0,4.0,0.5,0.5,28.023896890613276,28.023896890613276,2,136.0,3241.0,0.2946278254943948,0.19453754234692175,0.5393105195867882,11.6,100.0,0.1,100.0,50.754950495049506,100.0,0,1.1,55.830445544554465
157.0,Deni Avdija,22.0,WAS,SF,76.0,40.0,2020.0,253.0,579.0,0.437,69.0,232.0,0.297,184.0,347.0,0.53,0.497,122.0,165.0,0.739,74.0,413.0,487.0,211.0,65.0,29.0,123.0,209.0,697.0,0.0,,2023,Deni Avdija,WAS,26.57894736842105,9.171052631578949,6.407894736842105,2.776315789473684,True,11.2,0.535,0.401,0.285,4.2,21.9,13.4,13.9,1.6,1.2,15.9,16.7,0.0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1,True,,,,False,,,,Rookie/Young,35.18518518518518,24.814814814814813,36.2962962962963,61.75925925925926,38.18518518518519,20.432894736842105,0.85,32.45740740740741,0.9156626506024096,0,0,0.8151870640456562,6.130637910000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-0.40000000000000036,-0.40000000000000036,-0.2,-0.2,-12.569765309864316,-12.569765309864316,3,212.0,5261.0,0.21740410055076723,0.18367842255456232,0.377089191245578,11.6,96.55172413793103,0.1,-100.0,50.754950495049506,75.23440533925782,0,1.1,42.003703703703714
80.0,Deni Avdija,23.0,WAS,SF,75.0,75.0,2257.0,406.0,803.0,0.506,88.0,235.0,0.374,318.0,568.0,0.56,0.56,202.0,273.0,0.74,84.0,456.0,540.0,286.0,60.0,36.0,160.0,185.0,1102.0,0.0,,2024,Deni Avdija,WAS,30.093333333333334,14.693333333333332,7.2,3.8133333333333335,True,14.9,0.597,0.293,0.34,3.9,22.1,12.8,17.8,1.2,1.3,14.8,20.2,1.7,1.5,3.2,0.068,-0.7,-0.2,-0.9,0.6,True,,,,False,,,,Rookie/Young,66.75392670157068,72.33856893542757,57.24258289703316,72.6003490401396,66.94153577661432,28.36,0.85,56.900305410122165,0.8928571428571429,1,1,0.8366476190476191,17.553342559999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,3.700000000000001,3.700000000000001,0.7,0.7,28.756350591429126,28.756350591429126,4,287.0,7518.0,0.1615861475917033,0.32111400516703387,0.2774418699956548,14.9,100.0,0.6,100.0,66.94153577661432,100.0,0,1.1,73.63568935427575
56.0,Deni Avdija,24.0,POR,SF,72.0,54.0,2161.0,402.0,844.0,0.476,125.0,342.0,0.365,277.0,502.0,0.552,0.55,290.0,372.0,0.78,110.0,412.0,522.0,281.0,71.0,35.0,196.0,171.0,1219.0,2.0,,2025,Deni Avdija,POR,30.01388888888889,16.930555555555557,7.25,3.9027777777777777,True,17.7,0.605,0.405,0.441,5.4,21.2,13.1,19.9,1.6,1.5,16.3,23.2,3.1,2.5,5.6,0.124,1.5,0.6,2.1,2.2,True,14375000.0,Role Player,14.375,True,84.8,0.3895652173913043,0.1530434782608696,Developing,81.66666666666667,91.84210526315789,85.96491228070175,89.91228070175438,86.93421052631578,31.151388888888892,0.95,82.58749999999999,0.8780487804878049,1,1,0.8269681571815719,19.31923491,-25.59229148065677,6.047597254004576,Mid_Level,Excellent_Value,Low_Risk,69.66,11.61,20.63594602354292,2.0,Star_Player,61.64383561643836,10.0,43.75,2.799999999999999,2.799999999999999,1.6,1.6,19.992674749701465,19.992674749701465,5,359.0,9679.0,0.22331288201234392,0.2937104569800635,0.3827761676567981,17.7,100.0,2.2,100.0,86.93421052631578,100.0,1,1.05,91.28092105263157
30.0,Dennis Schröder,26.0,OKC,PG,65.0,2.0,1999.0,453.0,965.0,0.469,125.0,325.0,0.385,328.0,640.0,0.513,0.534,198.0,236.0,0.839,19.0,217.0,236.0,262.0,45.0,14.0,166.0,146.0,1229.0,0.0,6MOY-2,2020,Dennis Schröder,OKC,30.753846153846155,18.907692307692308,3.630769230769231,4.030769230769231,True,16.7,0.575,0.337,0.245,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,0.087,1.1,-1.1,-0.1,1.0,True,,,,False,,,,Developing,76.32075471698113,79.05660377358491,65.56603773584906,77.83018867924528,74.6179245283019,28.503076923076925,0.95,70.8870283018868,0.8783783783783784,1,0,0.8345654885654885,27.955841720000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,65.0,1999.0,,,,16.7,100.0,1.0,100.0,74.6179245283019,100.0,0,1.05,78.348820754717
67.0,Dennis Schröder,27.0,LAL,SG,61.0,61.0,1956.0,332.0,760.0,0.437,71.0,212.0,0.335,261.0,548.0,0.476,0.484,206.0,243.0,0.848,30.0,181.0,211.0,351.0,70.0,13.0,163.0,159.0,941.0,0.0,,2021,Dennis Schröder,LAL,32.0655737704918,15.42622950819672,3.459016393442623,5.754098360655738,True,13.8,0.543,0.279,0.32,1.7,10.3,6.1,26.9,1.7,0.6,15.8,22.9,1.0,2.7,3.8,0.093,-1.3,0.2,-1.1,0.4,True,,,,False,,,,Developing,58.9648798521257,64.51016635859519,52.865064695009245,81.79297597042515,63.39186691312385,28.92950819672131,1.0,63.39186691312385,0.8472222222222222,1,1,0.8289890710382514,22.614315770000008,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-2.8999999999999986,-2.8999999999999986,-0.6,-0.6,-11.22605761517805,-11.22605761517805,2,126.0,3955.0,0.13446620756990077,0.14340138404071148,0.1150356272953625,16.7,82.63473053892216,1.0,40.0,74.6179245283019,84.95528026791993,0,1.05,66.56146025878004
109.0,Dennis Schröder,28.0,2TM,PG,64.0,29.0,1837.0,312.0,724.0,0.431,86.0,250.0,0.344,226.0,474.0,0.477,0.49,157.0,184.0,0.853,34.0,180.0,214.0,296.0,53.0,8.0,143.0,154.0,867.0,0.0,,2022,Dennis Schröder,2TM,28.703125,13.546875,3.34375,4.625,True,13.0,0.539,0.345,0.254,2.0,10.5,6.3,24.2,1.4,0.4,15.1,22.6,1.0,1.9,2.9,0.076,-1.5,-0.4,-1.9,0.0,True,,,,False,,,,Prime,52.97029702970298,41.41914191419142,44.14191419141914,72.11221122112211,51.70379537953795,23.9640625,1.0,51.70379537953795,0.7804878048780488,0,0,0.7553239329268293,13.663034879999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-0.8000000000000007,-0.8000000000000007,-0.4,-0.4,-11.688071533585898,-11.688071533585898,3,190.0,5792.0,0.13426153333746055,0.1704242248702782,0.18118640366471744,16.7,77.84431137724552,1.0,0.0,74.6179245283019,69.29138770125826,0,1.0,51.70379537953795
121.0,Dennis Schröder,29.0,LAL,PG,66.0,50.0,1986.0,270.0,650.0,0.415,74.0,225.0,0.329,196.0,425.0,0.461,0.472,216.0,252.0,0.857,21.0,144.0,165.0,298.0,50.0,10.0,112.0,145.0,830.0,0.0,,2023,Dennis Schröder,LAL,30.09090909090909,12.575757575757576,2.5,4.515151515151516,True,11.5,0.545,0.346,0.388,1.2,7.5,4.4,20.1,1.2,0.4,12.8,18.6,1.3,1.5,2.8,0.068,-2.4,-0.5,-2.9,-0.4,True,,,,False,,,,Prime,37.96296296296296,7.962962962962964,29.629629629629626,68.61111111111111,34.50925925925926,22.15909090909091,1.0,34.50925925925926,0.7951807228915663,1,1,0.7780175246440306,19.037534500000007,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-1.5,-1.5,-0.4,-0.4,-17.19453612027869,-17.19453612027869,4,256.0,7778.0,0.0914583806169034,0.10463471062078754,0.29133782837515393,16.7,68.8622754491018,1.0,-40.0,74.6179245283019,46.24794843519162,1,1.0,34.50925925925926
77.0,Dennis Schröder,30.0,2TM,PG,80.0,58.0,2486.0,403.0,927.0,0.435,138.0,368.0,0.375,265.0,559.0,0.474,0.509,178.0,213.0,0.836,39.0,203.0,242.0,488.0,63.0,17.0,153.0,164.0,1122.0,0.0,,2024,Dennis Schröder,2TM,31.075,14.025,3.025,6.1,True,13.3,0.55,0.397,0.23,1.7,9.2,5.3,28.0,1.2,0.6,13.0,20.3,2.3,1.0,3.3,0.063,-0.5,-1.3,-1.8,0.1,True,,,,False,,,,Prime,55.06108202443281,53.83944153577661,46.42233856893543,73.1239092495637,56.20855148342059,26.4225,0.95,53.39812390924956,0.9523809523809523,1,1,0.8821785714285715,20.983681569999995,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,1.8000000000000007,1.8000000000000007,0.5,0.5,21.699292224161333,21.699292224161333,5,336.0,10264.0,0.07653691080153141,0.055181150965660765,0.24121431656141204,16.7,79.64071856287426,1.0,10.0,74.6179245283019,75.32848419296519,1,0.95,53.39812390924956
89.0,Dennis Schröder,31.0,3TM,PG,75.0,49.0,2105.0,336.0,827.0,0.406,127.0,371.0,0.342,209.0,456.0,0.458,0.483,181.0,216.0,0.838,27.0,171.0,198.0,404.0,66.0,12.0,142.0,180.0,980.0,0.0,,2025,Dennis Schröder,3TM,28.066666666666663,13.066666666666666,2.64,5.386666666666667,True,12.7,0.531,0.449,0.261,1.4,9.2,5.2,28.7,1.5,0.6,13.3,21.6,1.5,1.7,3.2,0.073,-1.3,-0.9,-2.2,-0.1,True,,,,False,,,,Veteran,47.80701754385965,25.17543859649123,37.368421052631575,72.98245614035088,44.574561403508774,24.218666666666664,0.95,42.34583333333333,0.9146341463414634,0,0,0.8294471544715447,12.50058227,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,10.2,0.0,-0.6000000000000014,-0.6000000000000014,-0.2,-0.2,-11.633990079911818,-11.633990079911818,6,411.0,12369.0,0.07332121111929346,0.05574428114842005,0.24079167530958612,16.7,76.04790419161677,1.0,-10.0,74.6179245283019,59.737069457891515,0,0.95,42.34583333333333
343.0,Dennis Smith Jr.,22.0,NYK,PG,34.0,3.0,537.0,72.0,211.0,0.341,16.0,54.0,0.296,56.0,157.0,0.357,0.379,27.0,53.0,0.509,21.0,57.0,78.0,98.0,28.0,8.0,58.0,65.0,187.0,0.0,,2020,Dennis Smith Jr.,NYK,15.794117647058824,5.5,2.294117647058824,2.8823529411764706,True,7.4,0.399,0.256,0.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,-1.4,0.5,-0.9,-0.079,-5.2,-0.9,-6.1,-0.6,True,,,,False,,,,Rookie/Young,12.830188679245284,3.490566037735849,10.283018867924529,0.5660377358490566,7.405660377358491,12.617647058823529,0.85,6.294811320754717,0.4594594594594595,0,0,0.43361685214626394,4.3883403500000036,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,34.0,537.0,,,,7.4,100.0,-0.6,100.0,7.405660377358491,100.0,0,1.1,8.146226415094342
372.0,Dennis Smith Jr.,23.0,2TM,PG,23.0,9.0,420.0,58.0,145.0,0.4,19.0,58.0,0.328,39.0,87.0,0.448,0.466,19.0,26.0,0.731,12.0,43.0,55.0,77.0,23.0,14.0,26.0,37.0,154.0,1.0,,2021,Dennis Smith Jr.,2TM,18.26086956521739,6.695652173913044,2.391304347826087,3.347826086956522,True,13.6,0.492,0.4,0.179,3.1,11.5,7.3,27.8,2.7,2.9,14.3,19.0,0.1,0.5,0.6,0.07,-1.1,1.5,0.4,0.3,True,,,,False,,,,Rookie/Young,57.85582255083179,61.090573012939,73.38262476894639,35.39741219963031,58.054528650646944,14.995652173913044,0.85,49.3463493530499,0.3194444444444444,0,0,0.37427536231884057,3.989501570000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,6.199999999999999,6.199999999999999,0.8999999999999999,0.8999999999999999,50.64886827328845,50.64886827328845,2,57.0,957.0,0.4175297184149137,0.13864838846795055,1.0942271553827716,13.6,100.0,0.3,100.0,58.054528650646944,100.0,0,1.1,63.859981515711645
355.0,Dennis Smith Jr.,24.0,POR,PG,37.0,4.0,638.0,79.0,189.0,0.418,6.0,27.0,0.222,73.0,162.0,0.451,0.434,42.0,64.0,0.656,20.0,68.0,88.0,132.0,45.0,12.0,51.0,52.0,206.0,0.0,,2022,Dennis Smith Jr.,POR,17.243243243243242,5.567567567567568,2.3783783783783785,3.5675675675675675,True,13.2,0.474,0.143,0.339,3.3,12.2,7.6,30.5,3.4,1.9,19.0,18.2,-0.1,0.5,0.4,0.031,-2.8,1.2,-1.7,0.1,True,,,,False,,,,Developing,54.290429042904286,54.042904290429036,46.864686468646866,33.993399339933994,48.31270627062706,14.327027027027025,0.95,45.89707095709571,0.45121951219512196,0,0,0.44316413974950564,4.9007286400000005,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-0.40000000000000036,-0.40000000000000036,-0.19999999999999998,-0.19999999999999998,-9.741822380019883,-9.741822380019883,3,94.0,1595.0,0.3043745889982012,0.1134347082205912,0.7086488694020364,13.6,97.05882352941177,0.3,33.333333333333336,58.054528650646944,83.21953066117725,0,1.05,50.728341584158414
237.0,Dennis Smith Jr.,25.0,CHO,PG,54.0,15.0,1390.0,186.0,452.0,0.412,24.0,111.0,0.216,162.0,341.0,0.475,0.438,78.0,106.0,0.736,27.0,140.0,167.0,261.0,75.0,25.0,82.0,122.0,474.0,0.0,,2023,Dennis Smith Jr.,CHA,25.74074074074074,8.777777777777779,3.092592592592593,4.833333333333333,True,11.6,0.475,0.246,0.235,2.0,11.0,6.4,26.1,2.6,1.6,14.1,17.6,-0.4,1.5,1.1,0.039,-3.5,1.2,-2.2,-0.1,True,,,,False,,,,Developing,39.25925925925926,24.814814814814813,37.22222222222222,42.77777777777778,35.842592592592595,20.22962962962963,0.95,34.05046296296296,0.6506024096385542,0,0,0.6477688531905399,9.870676920000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-1.5999999999999996,-1.5999999999999996,-0.2,-0.2,-12.470113678034465,-12.470113678034465,4,148.0,2985.0,0.08267972847076845,0.23219830258117358,0.23487531475671355,13.6,85.29411764705883,0.3,-33.333333333333336,58.054528650646944,61.739529069784595,1,1.05,37.63472222222223
