Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,Experience,Age_Squared,PTS_per_MP,Efficiency_Score,Top_Team,Age_Group,Performance_vs_Peers,Predicted_Value,Points_Per_Dollar,WinShares_Per_Dollar,VORP_Per_Dollar,Efficiency_Composite,Risk_Adjusted_Efficiency,Contract_Tier,Contract_Recommendation
271.0,Josh Christopher,21.0,HOU,SG,64.0,2.0,786.0,153.0,329.0,0.465,21.0,89.0,0.236,132.0,240.0,0.55,0.497,45.0,60.0,0.75,20.0,51.0,71.0,73.0,33.0,15.0,60.0,59.0,372.0,0.0,,2023,Josh Christopher,HOU,12.28125,5.8125,1.109375,1.140625,True,11.5,0.523,0.271,0.182,2.8,7.2,5.0,14.3,2.0,1.9,14.4,21.9,-0.3,0.3,0.0,-0.001,-3.0,-1.4,-4.3,-0.5,True,,,,False,,,,Rookie/Young,3,441.0,0.4732824427480916,1.9600000000000002,False,Rookie/Young,0.8828828828828831,0.5358901790166338,37.03466245294507,0.0,-0.04977777211417348,0.012246405508968855,0.012491333619148233,Unknown,0.05
503.0,Josh Christopher,23.0,MIA,SG,14.0,0.0,69.0,11.0,31.0,0.355,2.0,11.0,0.182,9.0,20.0,0.45,0.387,4.0,6.0,0.667,0.0,9.0,9.0,8.0,5.0,3.0,6.0,2.0,28.0,0.0,,2025,Josh Christopher,MIA,4.928571428571429,2.0,0.6428571428571429,0.5714285714285714,False,9.4,0.416,0.355,0.194,0.0,14.3,7.2,17.2,3.6,4.2,15.1,25.5,-0.2,0.1,-0.1,-0.073,-7.5,-0.4,-7.9,-0.1,False,,,,False,,,,Rookie/Young,5,529.0,0.4057971014492754,0.4099999999999997,False,Rookie/Young,0.18468468468468457,-0.041435060602251876,2.787555238393715,-0.009955554422834698,-0.009955554422834698,-0.002544678087011224,-0.0024937845252709996,Unknown,0.02
157.0,Josh Giddey,19.0,OKC,SF,54.0,54.0,1700.0,281.0,670.0,0.419,56.0,213.0,0.263,225.0,457.0,0.492,0.461,56.0,79.0,0.709,98.0,323.0,421.0,345.0,51.0,20.0,171.0,88.0,674.0,4.0,,2022,Josh Giddey,OKC,31.48148148148148,12.48148148148148,7.796296296296297,6.388888888888889,True,13.3,0.478,0.318,0.118,5.8,19.8,12.7,32.3,1.5,1.1,19.5,22.2,-1.3,1.7,0.4,0.01,-1.2,0.3,-0.9,0.5,True,,,,False,,,,Rookie/Young,2,361.0,0.39647058823529413,3.9200000000000004,True,Rookie/Young,1.6065573770491806,0.9580480781948991,67.10043680990586,0.03982221769133879,0.04977777211417348,0.06878394468181567,0.07291098136272461,Unknown,0.16
58.0,Josh Giddey,20.0,OKC,PF,76.0,76.0,2367.0,539.0,1118.0,0.482,76.0,234.0,0.325,463.0,884.0,0.524,0.516,106.0,145.0,0.731,148.0,451.0,599.0,469.0,57.0,31.0,211.0,143.0,1260.0,4.0,,2023,Josh Giddey,OKC,31.144736842105264,16.57894736842105,7.881578947368421,6.171052631578948,True,17.1,0.533,0.209,0.13,6.6,20.9,13.6,29.9,1.1,1.2,15.1,24.6,1.3,2.7,4.0,0.081,1.5,-0.3,1.2,1.9,True,,,,False,,,,Rookie/Young,3,400.0,0.532319391634981,6.25,True,Rookie/Young,1.953125,1.1865732340858315,125.43998572771719,0.39822217691338785,0.18915553403385924,0.2112394257172785,0.21968900274596964,Unknown,0.24
99.0,Josh Giddey,21.0,OKC,SG,80.0,80.0,2011.0,402.0,847.0,0.475,82.0,243.0,0.337,320.0,604.0,0.53,0.523,100.0,124.0,0.806,111.0,403.0,514.0,386.0,51.0,44.0,168.0,111.0,986.0,3.0,,2024,Josh Giddey,OKC,25.1375,12.325,6.425,4.825,True,16.6,0.547,0.287,0.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,0.102,1.0,0.4,1.5,1.8,True,,,,False,,,,Rookie/Young,4,441.0,0.4903033316757832,6.15,True,Rookie/Young,2.7702702702702706,1.6335040066923905,98.1617666091501,0.42808884018189197,0.17919997961102455,0.1940701883473872,0.19795159211433497,Unknown,0.4
82.0,Josh Giddey,22.0,CHI,PG,70.0,69.0,2117.0,371.0,798.0,0.465,105.0,278.0,0.378,266.0,520.0,0.512,0.531,175.0,224.0,0.781,127.0,439.0,566.0,503.0,84.0,45.0,202.0,122.0,1022.0,7.0,,2025,Josh Giddey,CHI,30.242857142857144,14.6,8.085714285714285,7.185714285714286,True,18.1,0.57,0.348,0.281,6.4,21.4,14.0,32.9,1.9,1.8,18.4,21.7,2.8,2.5,5.3,0.121,1.9,1.1,3.0,2.7,True,,,,False,,,,Rookie/Young,5,484.0,0.4827586206896552,7.41,False,Rookie/Young,2.461794019933555,1.466866609426423,101.7457662013706,0.5276443844102389,0.26879996941653683,0.23911033498460282,0.23911033498460282,Unknown,0.22
520.0,Josh Gray,26.0,NOP,PG,2.0,0.0,23.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,,2020,Josh Gray,NOR,11.5,1.0,1.0,1.0,False,0.0,0.5,0.0,0.0,4.6,4.6,4.6,10.4,0.0,0.0,71.4,12.5,-0.1,0.0,-0.1,-0.226,-11.4,-4.7,-15.0,-0.1,False,,,,False,,,,Developing,0,676.0,0.08695652173913043,-4.54,True,Developing,-1.233695652173913,-0.1776211055053494,0.19911108845669392,-0.009955554422834698,-0.009955554422834698,-0.004389654085761432,-0.004038481758900517,Unknown,0.0
408.0,Josh Green,20.0,DAL,SG,39.0,5.0,445.0,42.0,93.0,0.452,4.0,25.0,0.16,38.0,68.0,0.559,0.473,13.0,23.0,0.565,28.0,50.0,78.0,28.0,16.0,3.0,17.0,35.0,101.0,0.0,,2021,Josh Green,DAL,11.41025641025641,2.58974358974359,2.0,0.717948717948718,True,8.8,0.49,0.269,0.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,0.1,0.4,0.5,0.05,-3.7,0.1,-3.6,-0.2,True,,,,False,,,,Rookie/Young,1,400.0,0.22696629213483147,1.48,False,Rookie/Young,0.6666666666666667,0.3858567554051022,10.055109967063045,0.04977777211417348,-0.019911108845669396,0.010013577976446822,0.010414121095504695,Unknown,0.01
303.0,Josh Green,21.0,DAL,SG,67.0,3.0,1039.0,130.0,256.0,0.508,28.0,78.0,0.359,102.0,178.0,0.573,0.563,31.0,45.0,0.689,52.0,109.0,161.0,79.0,45.0,14.0,44.0,115.0,319.0,0.0,,2022,Josh Green,DAL,15.507462686567164,4.7611940298507465,2.4029850746268657,1.1791044776119404,True,11.9,0.578,0.305,0.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,1.0,1.4,2.4,0.111,-2.4,1.4,-1.0,0.3,True,,,,False,,,,Rookie/Young,2,441.0,0.3070259865255053,3.39,False,Rookie/Young,1.5270270270270272,0.9194664038551043,31.758218608842682,0.2389333061480327,0.02986666326850409,0.07196028162263593,0.07339948725508864,Unknown,0.55
212.0,Josh Green,22.0,DAL,SG,60.0,21.0,1539.0,205.0,382.0,0.537,68.0,169.0,0.402,137.0,213.0,0.643,0.626,68.0,94.0,0.723,55.0,127.0,182.0,103.0,42.0,5.0,72.0,156.0,546.0,0.0,,2023,Josh Green,DAL,25.65,9.1,3.033333333333333,1.7166666666666666,True,11.2,0.645,0.442,0.246,4.1,9.7,6.9,9.7,1.4,0.3,14.5,14.6,1.7,0.9,2.6,0.082,-1.9,-0.6,-2.4,-0.2,True,,,,False,,,,Rookie/Young,3,484.0,0.35477582846003897,2.5599999999999996,False,Rookie/Young,1.1531531531531531,0.7064433862218088,54.35732714867744,0.25884441499370214,-0.019911108845669396,0.07732017118218404,0.07732017118218404,Unknown,0.57
231.0,Josh Green,23.0,DAL,SG,57.0,33.0,1505.0,179.0,374.0,0.479,72.0,187.0,0.385,107.0,187.0,0.572,0.575,39.0,57.0,0.684,40.0,144.0,184.0,130.0,47.0,9.0,60.0,107.0,469.0,0.0,,2024,Josh Green,DAL,26.403508771929825,8.228070175438596,3.2280701754385963,2.280701754385965,True,9.9,0.588,0.5,0.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,True,,,,False,,,,Rookie/Young,4,529.0,0.3116279069767442,2.04,False,Rookie/Young,0.9189189189189191,0.5611079802299238,46.69155024309473,0.21902219730236336,-0.02986666326850409,0.062220468573267726,0.06097605920180237,Unknown,0.64
230.0,Josh Green,24.0,CHO,SG,68.0,67.0,1887.0,180.0,421.0,0.428,97.0,248.0,0.391,83.0,173.0,0.48,0.543,49.0,72.0,0.681,56.0,116.0,172.0,108.0,74.0,15.0,70.0,165.0,506.0,0.0,,2025,Josh Green,CHA,27.75,7.4411764705882355,2.5294117647058822,1.588235294117647,True,7.8,0.559,0.589,0.171,3.1,6.7,4.9,8.2,1.9,0.8,13.4,11.8,0.4,1.0,1.5,0.037,-4.5,0.2,-4.3,-1.1,True,13666667.0,Role Player,13.666667,True,37.02438934086855,0.1097560948839976,-0.0804878029149316,Developing,5,576.0,0.2681505034446211,0.61,True,Developing,0.19003115264797507,0.10831527919151983,37.02438934086855,0.10975609488399768,-0.08048780291493164,0.022265884967581365,0.02137524956887811,Overpaid,0.09
425.0,Josh Hall,20.0,OKC,SF,21.0,1.0,336.0,30.0,99.0,0.303,4.0,37.0,0.108,26.0,62.0,0.419,0.323,22.0,44.0,0.5,6.0,53.0,59.0,28.0,4.0,1.0,25.0,37.0,86.0,0.0,,2021,Josh Hall,OKC,16.0,4.095238095238095,2.8095238095238093,1.3333333333333333,True,1.0,0.363,0.374,0.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,-1.1,0.2,-0.9,-0.126,-9.7,-2.2,-11.9,-0.8,True,,,,False,,,,Rookie/Young,1,400.0,0.25595238095238093,-3.59,True,Rookie/Young,-1.471311475409836,-0.22424709528571748,8.561776803637839,-0.08959998980551227,-0.07964443538267758,-0.03185137624972244,-0.033125431299711336,Unknown,0.0
144.0,Josh Hart,24.0,NOP,SF,65.0,16.0,1755.0,225.0,532.0,0.423,121.0,354.0,0.342,104.0,178.0,0.584,0.537,85.0,115.0,0.739,61.0,364.0,425.0,108.0,63.0,23.0,75.0,160.0,656.0,0.0,,2020,Josh Hart,NOR,27.0,10.092307692307692,6.538461538461538,1.6615384615384616,True,11.9,0.563,0.665,0.216,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,True,,,,False,,,,Developing,0,576.0,0.3737891737891738,3.5999999999999996,True,Developing,1.1960132890365447,0.7317979700134642,65.30843701379561,0.3086221871078756,0.05973332653700818,0.1162742814891126,0.11162331022954809,Unknown,0.37
219.0,Josh Hart,25.0,NOP,SF,47.0,4.0,1349.0,151.0,344.0,0.439,63.0,193.0,0.326,88.0,151.0,0.583,0.531,69.0,89.0,0.775,53.0,324.0,377.0,109.0,38.0,12.0,49.0,111.0,434.0,0.0,,2021,Josh Hart,NOR,28.70212765957447,9.23404255319149,8.02127659574468,2.3191489361702127,True,12.2,0.566,0.561,0.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,1.4,1.3,2.7,0.097,-1.1,0.3,-0.8,0.4,True,,,,False,,,,Developing,1,625.0,0.3217197924388436,3.58,True,Developing,1.1893687707641196,0.7229790057600792,43.20710619510258,0.26879996941653683,0.03982221769133879,0.08805510097715177,0.08277179491852266,Unknown,0.34
122.0,Josh Hart,26.0,2TM,SG,54.0,53.0,1791.0,287.0,569.0,0.504,73.0,213.0,0.343,214.0,356.0,0.601,0.569,160.0,211.0,0.758,62.0,326.0,388.0,224.0,61.0,13.0,114.0,150.0,807.0,0.0,,2022,Josh Hart,2TM,33.166666666666664,14.944444444444445,7.185185185185185,4.148148148148148,True,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,True,,,,False,,,,Developing,2,676.0,0.45058626465661644,5.619999999999999,True,Developing,1.7507788161993767,1.091524112876376,80.341324192276,0.4380443946047267,0.12942220749685107,0.16891868144310823,0.1554051869276596,Unknown,0.42
141.0,Josh Hart,27.0,2TM,SF,76.0,52.0,2454.0,275.0,520.0,0.529,61.0,164.0,0.372,214.0,356.0,0.601,0.588,132.0,176.0,0.75,142.0,451.0,593.0,290.0,88.0,21.0,117.0,195.0,743.0,0.0,,2023,Josh Hart,2TM,32.28947368421053,9.776315789473683,7.802631578947368,3.8157894736842106,True,14.1,0.622,0.315,0.338,6.5,21.0,13.7,16.1,1.8,0.8,16.4,12.6,3.8,2.2,6.0,0.118,-0.2,1.1,0.9,1.8,True,,,,False,,,,Developing,3,729.0,0.30277098614506925,5.22,True,Developing,1.7342192691029898,1.0910519631830684,73.9697693616618,0.5973332653700818,0.17919997961102455,0.20575033165282353,0.1851752984875412,Unknown,0.57
152.0,Josh Hart,28.0,NYK,SF,81.0,42.0,2707.0,295.0,679.0,0.434,80.0,258.0,0.31,215.0,421.0,0.511,0.493,91.0,115.0,0.791,128.0,547.0,675.0,331.0,75.0,23.0,118.0,171.0,761.0,6.0,,2024,Josh Hart,NYK,33.41975308641975,9.395061728395062,8.333333333333334,4.08641975308642,True,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,True,,,,False,,,,Prime,4,784.0,0.2811230144070927,4.1,True,Prime,1.2792511700468017,0.7664816668723482,75.76176915777204,0.5674666021015777,0.13937776191968576,0.19060270810033247,0.16773038312829258,Unknown,0.32
79.0,Josh Hart,29.0,NYK,SG,77.0,77.0,2897.0,404.0,770.0,0.525,84.0,252.0,0.333,320.0,518.0,0.618,0.579,159.0,205.0,0.776,161.0,576.0,737.0,453.0,119.0,27.0,158.0,201.0,1051.0,9.0,,2025,Josh Hart,NYK,37.62337662337662,13.64935064935065,9.571428571428571,5.883116883116883,True,16.5,0.611,0.327,0.266,6.4,22.6,14.6,20.7,2.0,0.9,15.5,15.3,5.4,3.8,9.2,0.153,1.1,1.8,2.8,3.6,True,19472240.0,Star,19.47224,True,53.97427311906591,0.4724674716416806,0.1848785758597881,Prime,5,841.0,0.3627890921643079,7.23,True,Prime,1.844387755102041,1.2020247976873815,53.97427311906591,0.4724674716416806,0.1848785758597881,0.17177304104288682,0.14772481529688267,Overpaid,0.32
337.0,Josh Jackson,22.0,MEM,SF,22.0,0.0,381.0,70.0,159.0,0.44,23.0,72.0,0.319,47.0,87.0,0.54,0.513,35.0,50.0,0.7,11.0,55.0,66.0,35.0,18.0,9.0,28.0,40.0,198.0,0.0,,2020,Josh Jackson,MEM,17.318181818181817,9.0,3.0,1.5909090909090908,True,14.1,0.547,0.453,0.314,3.1,14.9,9.1,13.1,2.2,2.1,13.4,22.8,0.1,0.5,0.5,0.069,-1.0,1.1,0.1,0.2,True,,,,False,,,,Rookie/Young,0,484.0,0.5196850393700787,4.34,True,Rookie/Young,1.778688524590164,1.0675142840907255,19.7119977572127,0.04977777211417348,0.019911108845669396,0.02821751238107296,0.02821751238107296,Unknown,0.23
89.0,Josh Jackson,23.0,DET,SG,62.0,25.0,1560.0,296.0,707.0,0.419,77.0,257.0,0.3,219.0,450.0,0.487,0.473,159.0,218.0,0.729,57.0,197.0,254.0,143.0,53.0,47.0,142.0,178.0,828.0,0.0,,2021,Josh Jackson,DET,25.161290322580644,13.35483870967742,4.096774193548387,2.306451612903226,True,12.0,0.516,0.364,0.308,4.0,14.2,9.1,15.1,1.7,2.6,15.0,26.5,-1.6,1.7,0.1,0.004,-2.5,-0.5,-3.0,-0.4,True,,,,False,,,,Rookie/Young,1,529.0,0.5307692307692308,2.5399999999999996,False,Rookie/Young,1.144144144144144,0.6922066111300353,82.4319906210713,0.009955554422834698,-0.03982221769133879,0.04913602141886855,0.04815330099049118,Unknown,0.11
298.0,Josh Jackson,24.0,2TM,SF,51.0,3.0,830.0,120.0,300.0,0.4,33.0,130.0,0.254,87.0,170.0,0.512,0.455,55.0,77.0,0.714,21.0,120.0,141.0,54.0,26.0,22.0,47.0,88.0,328.0,0.0,,2022,Josh Jackson,2TM,16.274509803921568,6.431372549019608,2.764705882352941,1.0588235294117647,True,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10.0,1.5,2.4,12.3,19.7,-0.7,0.7,0.0,0.001,-4.1,-0.4,-4.5,-0.5,True,,,,False,,,,Developing,2,576.0,0.39518072289156625,1.3000000000000003,True,Developing,0.43189368770764125,0.2519772852750439,32.654218506897806,0.0,-0.04977777211417348,0.009124138434160815,0.008759172896794383,Unknown,0.0
490.0,Josh Magette,30.0,ORL,PG,8.0,0.0,38.0,5.0,15.0,0.333,1.0,4.0,0.25,4.0,11.0,0.364,0.367,1.0,2.0,0.5,1.0,5.0,6.0,5.0,3.0,1.0,5.0,4.0,12.0,0.0,,2020,Josh Magette,ORL,4.75,1.5,0.75,0.625,False,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.8,2.4,23.9,23.7,-0.2,0.1,-0.1,-0.127,-7.9,1.6,-6.2,0.0,False,,,,False,,,,Prime,0,900.0,0.3157894736842105,-0.33000000000000007,True,Prime,-0.08967391304347828,-0.07403633301949678,1.1946665307401636,-0.009955554422834698,0.0,-0.0008498592531506834,-0.000713881772646574,Unknown,0.01
449.0,Josh Minott,20.0,MIN,SF,15.0,0.0,96.0,18.0,36.0,0.5,2.0,6.0,0.333,16.0,30.0,0.533,0.528,8.0,8.0,1.0,5.0,20.0,25.0,5.0,4.0,6.0,3.0,10.0,46.0,0.0,,2023,Josh Minott,MIN,6.4,3.066666666666667,1.6666666666666667,0.3333333333333333,False,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,False,,,,False,,,,Rookie/Young,3,400.0,0.4791666666666667,4.889999999999999,True,Rookie/Young,2.004098360655737,1.2195551341665891,4.579555034503961,0.02986666326850409,0.0,0.008368348217048857,0.008703082145730812,Unknown,0.18
449.0,Josh Minott,21.0,MIN,SF,32.0,0.0,91.0,17.0,36.0,0.472,4.0,10.0,0.4,13.0,26.0,0.5,0.528,12.0,14.0,0.857,4.0,13.0,17.0,8.0,5.0,5.0,2.0,10.0,50.0,0.0,,2024,Josh Minott,MIN,2.84375,1.5625,0.53125,0.25,False,20.4,0.593,0.278,0.389,5.2,15.5,10.6,13.2,2.7,4.9,4.5,21.4,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2,False,,,,False,,,,Rookie/Young,4,441.0,0.5494505494505495,7.729999999999999,True,Rookie/Young,3.1680327868852456,1.8584539379798923,4.977777211417348,0.03982221769133879,0.019911108845669396,0.016013954674074852,0.01633423376755635,Unknown,0.18
413.0,Josh Minott,22.0,MIN,SF,46.0,0.0,276.0,44.0,90.0,0.489,14.0,43.0,0.326,30.0,47.0,0.638,0.567,17.0,19.0,0.895,12.0,35.0,47.0,18.0,15.0,12.0,11.0,34.0,119.0,0.0,,2025,Josh Minott,MIN,6.0,2.5869565217391304,1.0217391304347827,0.391304347826087,False,15.5,0.605,0.478,0.211,4.9,13.8,9.4,9.5,2.7,4.0,10.1,17.2,0.4,0.5,0.9,0.153,-0.7,2.9,2.2,0.3,True,,,,False,,,,Rookie/Young,5,484.0,0.4311594202898551,5.43,True,Rookie/Young,2.2254098360655736,1.3465233409977069,11.84710976317329,0.08959998980551227,0.02986666326850409,0.03224735899748803,0.03224735899748803,Unknown,0.22
183.0,Josh Okogie,21.0,MIN,SG,62.0,28.0,1547.0,170.0,398.0,0.427,41.0,154.0,0.266,129.0,244.0,0.529,0.479,152.0,191.0,0.796,87.0,181.0,268.0,99.0,68.0,26.0,87.0,139.0,533.0,0.0,,2020,Josh Okogie,MIN,24.951612903225808,8.596774193548388,4.32258064516129,1.596774193548387,True,11.5,0.553,0.387,0.48,5.7,12.8,9.1,8.9,2.0,1.4,15.3,15.1,0.9,1.2,2.2,0.068,-2.4,0.0,-2.4,-0.2,True,,,,False,,,,Rookie/Young,0,441.0,0.3445378151260504,2.6499999999999995,True,Rookie/Young,1.1936936936936935,0.7322695348754146,53.06310507370893,0.21902219730236336,-0.019911108845669396,0.06959213663405198,0.07098397936673302,Unknown,0.58
285.0,Josh Okogie,22.0,MIN,SG,59.0,37.0,1197.0,102.0,254.0,0.402,29.0,108.0,0.269,73.0,146.0,0.5,0.459,83.0,108.0,0.769,63.0,93.0,156.0,63.0,54.0,28.0,43.0,123.0,316.0,0.0,,2021,Josh Okogie,MIN,20.28813559322034,5.3559322033898304,2.6440677966101696,1.0677966101694916,True,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,True,,,,False,,,,Rookie/Young,1,484.0,0.26399331662489556,1.58,True,Rookie/Young,0.7117117117117118,0.41457276967266427,31.45955197615764,0.12942220749685107,-0.03982221769133879,0.03322082601282766,0.03322082601282766,Unknown,0.29
401.0,Josh Okogie,23.0,MIN,SG,49.0,6.0,516.0,42.0,104.0,0.404,14.0,47.0,0.298,28.0,57.0,0.491,0.471,35.0,51.0,0.686,29.0,41.0,70.0,25.0,26.0,12.0,23.0,53.0,133.0,0.0,,2022,Josh Okogie,MIN,10.53061224489796,2.7142857142857144,1.4285714285714286,0.5102040816326531,True,9.0,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,0.062,-3.7,0.9,-2.7,-0.1,True,,,,False,,,,Rookie/Young,2,529.0,0.25775193798449614,1.8499999999999996,True,Rookie/Young,0.8333333333333333,0.4956527549038692,13.240887382370147,0.06968888095984288,-0.009955554422834698,0.01851727962084008,0.018146934028423278,Unknown,0.05
218.0,Josh Okogie,24.0,PHO,SG,72.0,26.0,1350.0,162.0,414.0,0.391,66.0,197.0,0.335,96.0,217.0,0.442,0.471,139.0,192.0,0.724,109.0,142.0,251.0,105.0,56.0,34.0,63.0,114.0,529.0,0.0,,2023,Josh Okogie,PHX,18.75,7.347222222222222,3.486111111111111,1.4583333333333333,True,13.3,0.531,0.476,0.464,8.8,11.9,10.3,10.3,2.0,2.3,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6,True,,,,False,,,,Developing,3,576.0,0.39185185185185184,4.17,False,Developing,1.2990654205607477,0.7857861857556937,52.66488289679555,0.2787555238393715,0.05973332653700818,0.10215812342980349,0.09807179849261134,Unknown,0.64
302.0,Josh Okogie,25.0,PHO,SG,60.0,11.0,960.0,86.0,206.0,0.417,29.0,94.0,0.309,57.0,112.0,0.509,0.488,76.0,102.0,0.745,74.0,80.0,154.0,64.0,48.0,24.0,36.0,68.0,277.0,0.0,,2024,Josh Okogie,PHX,16.0,4.616666666666666,2.566666666666667,1.0666666666666669,True,12.0,0.552,0.456,0.495,9.2,9.0,9.1,8.4,2.4,2.2,12.5,13.0,1.0,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,True,,,,False,,,,Developing,4,625.0,0.28854166666666664,3.61,False,Developing,1.1246105919003115,0.6733048112202951,27.57688575125211,0.20906664287952864,0.03982221769133879,0.06670596454617854,0.06270360667340782,Unknown,0.46
319.0,Josh Okogie,26.0,2TM,SG,40.0,7.0,625.0,94.0,212.0,0.443,32.0,92.0,0.348,62.0,120.0,0.517,0.519,63.0,85.0,0.741,45.0,68.0,113.0,33.0,48.0,18.0,31.0,47.0,283.0,0.0,,2025,Josh Okogie,2TM,15.625,7.075,2.825,0.825,True,16.3,0.567,0.434,0.401,8.0,11.8,9.9,7.9,3.8,2.8,11.1,19.5,0.6,0.7,1.3,0.1,-0.1,1.6,1.5,0.6,True,,,,False,,,,Developing,5,676.0,0.4528,5.58,True,Developing,1.7383177570093458,1.0551852528909313,28.174219016622192,0.12942220749685107,0.05973332653700818,0.05918101249917447,0.054446531499240516,Unknown,0.65
501.0,Josh Reaves,22.0,DAL,SF,4.0,0.0,28.0,3.0,9.0,0.333,0.0,2.0,0.0,3.0,7.0,0.429,0.333,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,5.0,8.0,0.0,,2020,Josh Reaves,DAL,7.0,2.0,0.75,0.75,False,5.8,0.405,0.222,0.222,3.8,7.4,5.6,14.2,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.031,-5.3,-4.0,-9.4,-0.1,False,,,,False,,,,Rookie/Young,0,484.0,0.2857142857142857,-1.1199999999999999,False,Rookie/Young,-0.4590163934426229,-0.14244934299825923,0.7964443538267757,0.0,-0.009955554422834698,-0.0022625037565529122,-0.0022625037565529122,Unknown,0.0
109.0,Josh Richardson,26.0,PHI,SG,55.0,53.0,1693.0,278.0,646.0,0.43,85.0,249.0,0.341,193.0,397.0,0.486,0.496,114.0,141.0,0.809,41.0,133.0,174.0,162.0,52.0,36.0,104.0,136.0,755.0,0.0,,2020,Josh Richardson,PHI,30.78181818181818,13.727272727272728,3.163636363636364,2.9454545454545453,True,12.0,0.533,0.385,0.218,2.7,8.7,5.7,13.9,1.5,1.8,12.8,20.6,0.5,1.7,2.1,0.061,-1.4,-0.4,-1.8,0.1,True,,,,False,,,,Developing,0,676.0,0.4459539279385706,3.0999999999999996,False,Developing,0.9657320872274142,0.5862357331560317,75.16443589240197,0.20906664287952864,0.009955554422834698,0.09213457263931189,0.08476380682816695,Unknown,0.45
129.0,Josh Richardson,27.0,DAL,SG,59.0,56.0,1790.0,264.0,618.0,0.427,88.0,267.0,0.33,176.0,351.0,0.501,0.498,99.0,108.0,0.917,51.0,144.0,195.0,153.0,61.0,24.0,79.0,130.0,715.0,0.0,,2021,Josh Richardson,DAL,30.338983050847457,12.11864406779661,3.305084745762712,2.593220338983051,True,11.9,0.537,0.432,0.175,3.2,8.8,6.0,12.1,1.7,1.2,10.6,18.4,1.0,1.4,2.4,0.066,-1.5,-0.2,-1.7,0.1,True,,,,False,,,,Developing,1,729.0,0.3994413407821229,3.0999999999999996,False,Developing,0.9657320872274142,0.5878099155369435,71.18221412326808,0.2389333061480327,0.009955554422834698,0.09440030793741776,0.08496027714367599,Unknown,0.33
160.0,Josh Richardson,28.0,2TM,SG,65.0,7.0,1600.0,234.0,534.0,0.438,102.0,246.0,0.415,132.0,288.0,0.458,0.534,96.0,108.0,0.889,42.0,143.0,185.0,115.0,56.0,29.0,66.0,116.0,666.0,0.0,,2022,Josh Richardson,2TM,24.615384615384617,10.246153846153844,2.8461538461538463,1.7692307692307692,True,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,True,,,,False,,,,Prime,2,784.0,0.41625,4.2299999999999995,True,Prime,1.0790816326530612,0.6454540822375668,66.30399245607909,0.3484444047992144,0.08959998980551227,0.13228000022897088,0.11640640020149437,Unknown,0.36
